//X;Y;Z;R;G;B;Intensity;Return Number;Number Of Returns;Scan Direction Flag;Point Source ID;C2M signed distances[-][<0.8];C2M signed distances[<0.4];C2M signed distances[-][<0.2];Stump11;Stump112
445625.03690155;5696599.77329834;472.73915007;224;216;203;55512.000000;1.000000;1.000000;1.000000;1.000000;0.056702;-0.056702;0.056702;1.000000;1.000000
445625.18810089;5696599.72479828;472.70804979;139;135;125;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.162404;0.162404;-0.162404;1.000000;1.000000
445625.17010124;5696599.89200027;472.72784998;162;152;142;39321.000000;1.000000;1.000000;1.000000;1.000000;0.122563;-0.122563;0.122563;1.000000;1.000000
445625.09990128;5696599.81450089;472.72384979;176;167;154;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.038758;0.038758;-0.038758;1.000000;1.000000
445625.06770142;5696599.90579803;472.74674990;146;141;141;36494.000000;1.000000;1.000000;1.000000;1.000000;0.075871;-0.075871;0.075871;1.000000;1.000000
445625.01910217;5696599.72609909;472.72604992;116;106;92;27499.000000;1.000000;1.000000;1.000000;1.000000;0.103901;-0.103901;0.103901;1.000000;1.000000
445625.05900200;5696599.65239914;472.72464993;95;89;79;22873.000000;1.000000;1.000000;1.000000;1.000000;-0.177601;0.177601;-0.177601;1.000000;1.000000
445625.16040237;5696599.70400055;472.70895006;175;173;164;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.158419;0.158419;-0.158419;1.000000;1.000000
445625.12960251;5696599.80480011;472.71805002;155;147;135;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.069924;0.069924;-0.069924;1.000000;1.000000
445625.12860115;5696599.76750000;472.71525003;172;168;157;42919.000000;1.000000;1.000000;1.000000;1.000000;-0.089616;0.089616;-0.089616;1.000000;1.000000
445625.06890114;5696599.86839874;472.74634983;196;192;189;49344.000000;1.000000;1.000000;1.000000;1.000000;0.038664;-0.038664;0.038664;1.000000;1.000000
445625.05680092;5696599.72739990;472.72085001;152;142;129;36751.000000;1.000000;1.000000;1.000000;1.000000;-0.102600;0.102600;-0.102600;1.000000;1.000000
445625.15080078;5696599.91010101;472.72725012;166;157;149;40606.000000;1.000000;1.000000;1.000000;1.000000;0.117835;-0.117835;0.117835;1.000000;1.000000
445625.11810120;5696599.83379944;472.72254993;132;124;113;32125.000000;1.000000;1.000000;1.000000;1.000000;0.053858;-0.053858;0.053858;1.000000;1.000000
445625.08170135;5696599.79509933;472.72504999;163;152;139;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.038964;0.038964;-0.038964;1.000000;1.000000
445625.04730232;5696599.75390060;472.72765018;186;177;163;45746.000000;1.000000;1.000000;1.000000;1.000000;0.076099;-0.076099;0.076099;1.000000;1.000000
445625.01120193;5696599.71750076;472.72795012;87;77;64;20046.000000;1.000000;1.000000;1.000000;1.000000;0.112499;-0.112499;0.112499;1.000000;1.000000
445625.10640152;5696599.88839920;472.73425009;210;204;199;52685.000000;1.000000;1.000000;1.000000;1.000000;0.071948;-0.071948;0.071948;1.000000;1.000000
445625.07190140;5696599.84720047;472.73924973;234;230;223;59110.000000;1.000000;1.000000;1.000000;1.000000;0.018774;-0.018774;0.018774;1.000000;1.000000
445625.00290115;5696599.73439987;472.73945000;144;134;119;34695.000000;1.000000;1.000000;1.000000;1.000000;0.095600;-0.095600;0.095600;1.000000;1.000000
445625.09710129;5696599.68169983;472.71744968;150;145;136;37265.000000;1.000000;1.000000;1.000000;1.000000;-0.151868;0.151868;-0.151868;1.000000;1.000000
445625.08780106;5696599.68250092;472.71934988;140;136;127;34952.000000;1.000000;1.000000;1.000000;1.000000;-0.149347;0.149347;-0.149347;1.000000;1.000000
445625.12320145;5696599.68400009;472.71394970;113;109;99;28013.000000;1.000000;1.000000;1.000000;1.000000;-0.157405;0.157405;-0.157405;1.000000;1.000000
445625.11580093;5696599.88759811;472.73005011;215;209;202;53970.000000;1.000000;1.000000;1.000000;1.000000;0.077213;-0.077213;0.077213;1.000000;1.000000
445625.15350159;5696599.88889893;472.72714998;134;125;116;32382.000000;1.000000;1.000000;1.000000;1.000000;0.106828;-0.106828;0.106828;1.000000;1.000000
445625.08080109;5696599.81149872;472.72755005;146;136;122;35209.000000;1.000000;1.000000;1.000000;1.000000;-0.024739;0.024739;-0.024739;1.000000;1.000000
445625.11840065;5696599.81270035;472.72464993;183;175;164;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.056726;0.056726;-0.056726;1.000000;1.000000
445625.07910164;5696599.87679871;472.74454977;199;194;191;50115.000000;1.000000;1.000000;1.000000;1.000000;0.049060;-0.049060;0.049060;1.000000;1.000000
445625.15580185;5696599.80710037;472.71224977;105;98;87;25186.000000;1.000000;1.000000;1.000000;1.000000;-0.094249;0.094249;-0.094249;1.000000;1.000000
445625.18400200;5696599.80689819;472.70884993;166;159;150;41120.000000;1.000000;1.000000;1.000000;1.000000;-0.121835;0.121835;-0.121835;1.000000;1.000000
445625.04480179;5696599.78199966;472.73724987;182;172;159;44461.000000;1.000000;1.000000;1.000000;1.000000;0.048000;-0.048000;0.048000;1.000000;1.000000
445625.01080139;5696599.74309738;472.73754980;184;174;158;44975.000000;1.000000;1.000000;1.000000;1.000000;0.086903;-0.086903;0.086903;1.000000;1.000000
445625.05070122;5696599.82110031;472.74025013;231;225;217;57825.000000;1.000000;1.000000;1.000000;1.000000;0.008900;-0.008900;0.008900;1.000000;1.000000
445625.15700157;5696599.76959808;472.71184971;146;140;128;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.110579;0.110579;-0.110579;1.000000;1.000000
445625.07210167;5696599.82160004;472.73194983;187;179;168;46260.000000;1.000000;1.000000;1.000000;1.000000;-0.011412;0.011412;-0.011412;1.000000;1.000000
445625.19460114;5696599.77079971;472.71124985;99;91;79;23644.000000;1.000000;1.000000;1.000000;1.000000;-0.143049;0.143049;-0.143049;1.000000;1.000000
445625.12020119;5696599.77770050;472.71495010;179;174;162;44718.000000;1.000000;1.000000;1.000000;1.000000;-0.076495;0.076495;-0.076495;1.000000;1.000000
445625.08380135;5696599.73900040;472.71754982;121;113;103;29298.000000;1.000000;1.000000;1.000000;1.000000;-0.093050;0.093050;-0.093050;1.000000;1.000000
445625.08500107;5696599.70149811;472.71714975;168;164;153;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.130146;0.130146;-0.130146;1.000000;1.000000
445625.12260063;5696599.70269974;472.71414997;159;156;147;39835.000000;1.000000;1.000000;1.000000;1.000000;-0.139983;0.139983;-0.139983;1.000000;1.000000
445625.14500244;5696599.84309967;472.71684982;143;136;124;34952.000000;1.000000;1.000000;1.000000;1.000000;0.081682;-0.081682;0.081682;1.000000;1.000000
445625.14620216;5696599.80559738;472.71644976;87;82;71;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.085386;0.085386;-0.085386;1.000000;1.000000
445625.22120102;5696599.80800064;472.71525003;99;95;87;24415.000000;1.000000;1.000000;1.000000;1.000000;-0.158359;0.158359;-0.158359;1.000000;1.000000
445625.17330177;5696599.84289749;472.71114971;145;137;127;35466.000000;1.000000;1.000000;1.000000;1.000000;0.109685;-0.109685;0.109685;1.000000;1.000000
445625.11210068;5696599.76669891;472.71684982;154;148;136;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.079275;0.079275;-0.079275;1.000000;1.000000
445625.07560165;5696599.72799881;472.71934988;120;112;102;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.102617;0.102617;-0.102617;1.000000;1.000000
445625.14870079;5696599.73299988;472.71574976;123;119;110;30583.000000;1.000000;1.000000;1.000000;1.000000;-0.128528;0.128528;-0.128528;1.000000;1.000000
445625.11450203;5696599.69179733;472.71604969;109;105;97;26985.000000;1.000000;1.000000;1.000000;1.000000;-0.147012;0.147012;-0.147012;1.000000;1.000000
445625.15450104;5696599.84459885;472.71495010;126;119;107;30583.000000;1.000000;1.000000;1.000000;1.000000;0.091298;-0.091298;0.091298;1.000000;1.000000
445625.11780174;5696599.80349930;472.71985008;208;200;186;51400.000000;1.000000;1.000000;1.000000;1.000000;-0.059636;0.059636;-0.059636;1.000000;1.000000
445625.11940201;5696599.76840027;472.71484997;158;153;142;39321.000000;1.000000;1.000000;1.000000;1.000000;-0.082597;0.082597;-0.082597;1.000000;1.000000
445625.04720123;5696599.72590073;472.72275021;138;129;117;33410.000000;1.000000;1.000000;1.000000;1.000000;0.104099;-0.104099;0.104099;1.000000;1.000000
445625.08520134;5696599.72949799;472.71744968;101;94;84;24158.000000;1.000000;1.000000;1.000000;1.000000;-0.102637;0.102637;-0.102637;1.000000;1.000000
445625.12410172;5696599.69319733;472.71414997;132;128;119;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.149271;0.149271;-0.149271;1.000000;1.000000
445625.11070068;5696599.80409821;472.72184994;199;190;176;49087.000000;1.000000;1.000000;1.000000;1.000000;-0.053073;0.053073;-0.053073;1.000000;1.000000
445625.09760101;5696599.63719757;472.71924974;147;139;126;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.195644;0.195644;-0.195644;1.000000;1.000000
445625.21460159;5696599.73399933;472.70935013;179;173;162;44461.000000;1.000000;1.000000;1.000000;1.000000;-0.178279;0.178279;-0.178279;1.000000;1.000000
445625.20200165;5696599.80050095;472.71194984;93;86;75;22102.000000;1.000000;1.000000;1.000000;1.000000;-0.140750;0.140750;-0.140750;1.000000;1.000000
445625.07440193;5696599.76549728;472.72205021;174;164;150;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.065277;0.065277;-0.065277;1.000000;1.000000
445625.07680138;5696599.69050034;472.71894981;162;159;148;40606.000000;1.000000;1.000000;1.000000;1.000000;-0.140052;0.140052;-0.140052;1.000000;1.000000
445625.08050163;5696599.65509995;472.72104980;88;82;72;21074.000000;1.000000;1.000000;1.000000;1.000000;-0.175642;0.175642;-0.175642;1.000000;1.000000
445625.11580093;5696599.65659912;472.71794989;121;115;104;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.180865;0.180865;-0.180865;1.000000;1.000000
445625.05610092;5696599.74609955;472.72335007;180;171;158;44204.000000;1.000000;1.000000;1.000000;1.000000;-0.083900;0.083900;-0.083900;1.000000;1.000000
445625.14470108;5696599.81509979;472.71654989;108;101;91;26214.000000;1.000000;1.000000;1.000000;1.000000;-0.081694;0.081694;-0.081694;1.000000;1.000000
445625.11180122;5696599.73869904;472.71644976;135;128;118;33153.000000;1.000000;1.000000;1.000000;1.000000;-0.102883;0.102883;-0.102883;1.000000;1.000000
445625.06100090;5696599.88540085;472.74854996;138;134;134;34695.000000;1.000000;1.000000;1.000000;1.000000;0.055401;-0.055401;0.055401;1.000000;1.000000
445625.06000145;5696599.84819992;472.74564983;223;218;213;56026.000000;1.000000;1.000000;1.000000;1.000000;0.018200;-0.018200;0.018200;1.000000;1.000000
445625.24830063;5696599.81959732;472.70965006;141;138;131;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.184217;0.184217;-0.184217;1.000000;1.000000
445625.13920219;5696599.77829941;472.71114971;212;207;194;53199.000000;1.000000;1.000000;1.000000;1.000000;-0.090949;0.090949;-0.090949;1.000000;1.000000
445625.17670067;5696599.77950104;472.71054985;132;126;113;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.123153;0.123153;-0.123153;1.000000;1.000000
445625.17790230;5696599.74199875;472.71014978;165;159;148;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.143639;0.143639;-0.143639;1.000000;1.000000
445625.17480095;5696599.80779846;472.70844986;171;165;155;42405.000000;1.000000;1.000000;1.000000;1.000000;-0.112633;0.112633;-0.112633;1.000000;1.000000
445625.14430244;5696599.86179932;472.71934988;191;184;174;47545.000000;1.000000;1.000000;1.000000;1.000000;0.086019;-0.086019;0.086019;1.000000;1.000000
445625.18190201;5696599.86300095;472.71644976;171;163;153;42148.000000;1.000000;1.000000;1.000000;1.000000;0.122070;-0.122070;0.122070;1.000000;1.000000
445625.17580231;5696599.77029999;472.71044971;140;133;120;34181.000000;1.000000;1.000000;1.000000;1.000000;-0.126410;0.126410;-0.126410;1.000000;1.000000
445625.17830093;5696599.69529922;472.70725014;166;164;156;41891.000000;1.000000;1.000000;1.000000;1.000000;-0.176417;0.176417;-0.176417;1.000000;1.000000
445625.07890137;5696599.66229828;472.71875002;76;71;60;18247.000000;1.000000;1.000000;1.000000;1.000000;-0.168329;0.168329;-0.168329;1.000000;1.000000
445625.03080185;5696599.69940002;472.72165014;133;127;117;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.130600;0.130600;-0.130600;1.000000;1.000000
445625.11640175;5696599.66349991;472.71805002;131;126;116;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.174439;0.174439;-0.174439;1.000000;1.000000
445625.13240250;5696599.88849838;472.72615005;202;195;187;50372.000000;1.000000;1.000000;1.000000;1.000000;0.089719;-0.089719;0.089719;1.000000;1.000000
445625.09840210;5696599.84959991;472.72644999;220;215;205;55255.000000;1.000000;1.000000;1.000000;1.000000;0.039266;-0.039266;0.039266;1.000000;1.000000
445625.02920158;5696599.73449905;472.72664978;158;147;133;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.095501;0.095501;-0.095501;1.000000;1.000000
445624.99630173;5696599.66039856;472.73124983;134;127;119;32896.000000;1.000000;1.000000;1.000000;1.000000;-0.169601;0.169601;-0.169601;1.000000;1.000000
445625.14560135;5696599.82440002;472.71665003;142;135;123;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.081417;0.081417;-0.081417;1.000000;1.000000
445625.22210129;5696599.79159744;472.71504976;191;186;178;47802.000000;1.000000;1.000000;1.000000;1.000000;-0.162332;0.162332;-0.162332;1.000000;1.000000
445625.07620247;5696599.70929916;472.71915009;166;161;150;41377.000000;1.000000;1.000000;1.000000;1.000000;-0.121279;0.121279;-0.121279;1.000000;1.000000
445625.11400230;5696599.71050079;472.71385004;151;147;137;37779.000000;1.000000;1.000000;1.000000;1.000000;-0.129394;0.129394;-0.129394;1.000000;1.000000
445625.18020065;5696599.66710098;472.71175005;86;84;75;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.199878;0.199878;-0.199878;1.000000;1.000000
445625.13440140;5696599.90929993;472.72644999;216;208;202;53713.000000;1.000000;1.000000;1.000000;1.000000;0.105791;-0.105791;0.105791;1.000000;1.000000
445625.13330086;5696599.87209900;472.72365000;225;220;211;56540.000000;1.000000;1.000000;1.000000;1.000000;0.080764;-0.080764;0.080764;1.000000;1.000000
445625.10130127;5696599.77699860;472.71875002;150;142;129;36494.000000;1.000000;1.000000;1.000000;1.000000;-0.064595;0.064595;-0.064595;1.000000;1.000000
445625.23210152;5696599.77199753;472.71064999;175;170;158;43690.000000;1.000000;1.000000;1.000000;1.000000;-0.177470;0.177470;-0.177470;1.000000;1.000000
445625.16050156;5696599.73189743;472.71154978;118;113;101;29041.000000;1.000000;1.000000;1.000000;1.000000;-0.137346;0.137346;-0.137346;1.000000;1.000000
445625.11670120;5696599.84329803;472.72254993;132;125;115;32382.000000;1.000000;1.000000;1.000000;1.000000;0.053987;-0.053987;0.053987;1.000000;1.000000
445625.01170166;5696599.72439774;472.73035004;105;95;81;24672.000000;1.000000;1.000000;1.000000;1.000000;0.105602;-0.105602;0.105602;1.000000;1.000000
445625.06710251;5696599.73810013;472.72144987;169;158;145;40863.000000;1.000000;1.000000;1.000000;1.000000;-0.091940;0.091940;-0.091940;1.000000;1.000000
445625.01130112;5696599.74999817;472.73994972;205;195;179;50372.000000;1.000000;1.000000;1.000000;1.000000;0.080002;-0.080002;0.080002;1.000000;1.000000
445625.01700218;5696599.76339920;472.74504997;219;211;197;54227.000000;1.000000;1.000000;1.000000;1.000000;0.066601;-0.066601;0.066601;1.000000;1.000000
445625.20270164;5696599.80750092;472.70974972;89;82;72;21331.000000;1.000000;1.000000;1.000000;1.000000;-0.140142;0.140142;-0.140142;1.000000;1.000000
445625.13360222;5696599.69470032;472.71224977;172;170;160;43433.000000;1.000000;1.000000;1.000000;1.000000;-0.151981;0.151981;-0.151981;1.000000;1.000000
445625.17130096;5696599.69589813;472.70935013;158;157;148;40092.000000;1.000000;1.000000;1.000000;1.000000;-0.171511;0.171511;-0.171511;1.000000;1.000000
445625.08000191;5696599.85809906;472.73745014;235;230;225;59110.000000;1.000000;1.000000;1.000000;1.000000;0.032151;-0.032151;0.032151;1.000000;1.000000
445625.20470245;5696599.75359924;472.70914986;155;148;137;38036.000000;1.000000;1.000000;1.000000;1.000000;-0.159775;0.159775;-0.159775;1.000000;1.000000
445625.14280136;5696599.89919861;472.72674992;161;153;145;39578.000000;1.000000;1.000000;1.000000;1.000000;0.104589;-0.104589;0.104589;1.000000;1.000000
445625.10640152;5696599.86049850;472.72695019;216;211;204;54227.000000;1.000000;1.000000;1.000000;1.000000;0.051925;-0.051925;0.051925;1.000000;1.000000
445625.10770233;5696599.82309921;472.72424986;172;163;151;42148.000000;1.000000;1.000000;1.000000;1.000000;-0.043871;0.043871;-0.043871;1.000000;1.000000
445625.07370193;5696599.78420074;472.72454979;176;167;153;43176.000000;1.000000;1.000000;1.000000;1.000000;-0.046739;0.046739;-0.046739;1.000000;1.000000
445625.03720100;5696599.74550064;472.72714998;173;163;150;42148.000000;1.000000;1.000000;1.000000;1.000000;0.084499;-0.084499;0.084499;1.000000;1.000000
445625.00290115;5696599.70649918;472.73215010;116;107;96;27756.000000;1.000000;1.000000;1.000000;1.000000;0.123501;-0.123501;0.123501;1.000000;1.000000
445625.12880142;5696599.79549988;472.71784975;195;189;176;48573.000000;1.000000;1.000000;1.000000;1.000000;-0.073080;0.073080;-0.073080;1.000000;1.000000
445625.10520180;5696599.69259842;472.71565010;119;115;105;29555.000000;1.000000;1.000000;1.000000;1.000000;-0.143338;0.143338;-0.143338;1.000000;1.000000
445625.16270073;5696599.65690048;472.71544983;73;68;59;17476.000000;1.000000;1.000000;1.000000;1.000000;-0.199075;0.199075;-0.199075;1.000000;1.000000
445625.23330124;5696599.73459824;472.71024992;140;136;123;34695.000000;1.000000;1.000000;1.000000;1.000000;-0.194002;0.194002;-0.194002;1.000000;1.000000
445625.10260208;5696599.73959930;472.71604969;123;116;106;30069.000000;1.000000;1.000000;1.000000;1.000000;-0.098150;0.098150;-0.098150;1.000000;1.000000
445625.06210144;5696599.63569839;472.72464993;147;138;128;35723.000000;1.000000;1.000000;1.000000;1.000000;-0.194302;0.194302;-0.194302;1.000000;1.000000
445625.14010246;5696599.74080093;472.71544983;142;138;128;35466.000000;1.000000;1.000000;1.000000;1.000000;-0.117008;0.117008;-0.117008;1.000000;1.000000
445625.11070068;5696599.77619751;472.71684982;153;146;134;37522.000000;1.000000;1.000000;1.000000;1.000000;-0.070997;0.070997;-0.070997;1.000000;1.000000
445625.07650192;5696599.73729904;472.71955015;149;139;127;35980.000000;1.000000;1.000000;1.000000;1.000000;-0.093490;0.093490;-0.093490;1.000000;1.000000
445625.14940079;5696599.73990067;472.71584990;131;126;116;32382.000000;1.000000;1.000000;1.000000;1.000000;-0.123882;0.123882;-0.123882;1.000000;1.000000
445625.07770164;5696599.69980057;472.71915009;180;176;166;45232.000000;1.000000;1.000000;1.000000;1.000000;-0.130879;0.130879;-0.130879;1.000000;1.000000
445625.11310204;5696599.70129974;472.71374990;131;128;118;32639.000000;1.000000;1.000000;1.000000;1.000000;-0.137615;0.137615;-0.137615;1.000000;1.000000
445625.20320137;5696599.78869827;472.71184971;95;88;77;22616.000000;1.000000;1.000000;1.000000;1.000000;-0.144838;0.144838;-0.144838;1.000000;1.000000
